title,reviews
스크림 (Scream),"2월 17일 개봉하는 영화 '스크림'입니다.
'스크림'시리즈를 좋아하는데다가
'북미'에서 '흥행'했다는 소식에, '개봉일'만 기다리고 있었는데요..


'롯데시네마'만 개봉한데다가.
그나마 상영관도.. 하루에 한타임..ㅠㅠ

오늘 다행스럽게도 '야간근무'인지라..
'출근길'에 보고 왓는데요...
왠지 아쉽네요...잼나는데....


 
'스크림'은 '스크림'시리즈 다섯번째 작품입니다.
그런데 왜 제목이 '스크림5'가 아닌 '스크림'인지는..
영화를 보다보면 나오는데요..

'스크림'시리즈가 다 그렇듯이..
'밤'에 홀로 있던 '여인'이 '전화'를 받는 장면으로 시작이 됩니다.

'공포영화광'이지만, '스탭'같은 '슬래셔'무비보다는
'바바둑'같은 영화의 팬이란 그녀..

'살인자'의 습격을 받는데요..
다행스럽게도 살아남는.....


그리고 습격당한 여인 '태라'의 언니 '샘'

그녀는 18살때 고향 '우즈보르'를 떠났는데요.
'태라'가 다쳤다는 '소식'을 듣고 돌아오는 가운데...


'샘'의 비밀이 밝혀집니다.
'샘'은...'스크림'1편의 살인마인 '빌리'의 딸이였던..
그 사실을 알고 '고향'을 떠났던 것인데요..

'샘'이 돌아온후, 그녀 역시 '고스트 페이스'의 '습격'을 받고
그후 연이어 '살인사건'이 벌여지자...

'태라'는 전직보안관인 '듀이'를 찾아갑니다.
그러자 '듀이'의 조언은 세가지였습니다.

1) 애인을 의심하라. 3막이 되면 죽이려고 할테니
2) 모든 일은 과거와 관련이 있다
3) 친구들중에 범인이 있다.......


그런 가운데 현재 보안관인 '힉스'
(스크림4에서는 부보안관이였는데요)

그녀와 그녀의 아들이 살해당하고..


'샘'은 '태라'를 지키고 있던 '경찰'들마져 거기 와 있는것을 보고
급하게 '태라'에게 달려가는데요..

그 시간 '태라'에게 '고스트 페이스'의 '칼날'이 다가가기 시작합니다..












스크림 4편이후 11년만에 돌아온 '후속편'입니다.
특히 이번 작품은 '북미'에서 흥행했다고 해서 궁금했는데요..

원래 '스크림'시리즈는 '시드니','게일','듀이'라는 세 주인공이 계속 나왔었는데
이번 작품에서는 '주인공'들이 바뀌었습니다.

그리고 '오프닝'장면도 다른데요..
'오프닝'에서 보통 죽는데, 살아남은 '태라'
물론 그녀가 살아남아야 하는 '이유'는 있었습니다만 말이지요..
바로 '샘'을 불려들어야 했으니까요..

기존의 '시리즈'들과 달리 '주인공'들이 바뀌었지만..
'오리지널'시리즈의 '주인공'들도 나오는데요.
이제는 나이가 많이 든 '시드니','게일','듀이'...

영화는 보는 내내로 '공포영화'들과 '공식',그리고 '풍자'를 해대는데요..
그런데 이 작품은 '리퀄'이라는 독특한 '장르'로 다가왔는데요..
'배우'들이 열심히 '리퀄'에 대하여 '설명'을 해줍니다.

마치 '액자소설'을 읽는 기분인데 말입니다..ㅋㅋㅋ
'스크림'속에 등장하는 시리즈 '스탭'
그런데 '스탭'은 말 그대로 우리에게는 '스크림'시리즈이자
수많은 '슬래셔'무비 시리즈이기도 하니까요..

연이어 보여주는 '공포영화'의 공식과 '비틀기'도 좋았는데 말입니다
정말 예상할수 없어서리, 더 재미있었던거 같기도 하구요..

그래서 '공포영화'매니아라면 더욱 즐거워하실수도 있겠다 싶었습니다..
저는 완전 좋더라구요...

'범인'은 의외로 쉽다고 할수도 있고, 어렵다고 할수도 있고.
저는 좀 눈치를 챘는데 말입니다 ㅋㅋㅋㅋ
알고보니 맞더라구요...
한편, 무섭기도...교활한 '살인마들'

마지막에 '웨스 크레이븐'을 기리며라고 나오던데요
'스크림'시리즈와 '나이트메어'의 감독이시자...
한 '우물'만 파신 '공포영화'의 거장이시고..
이분 작품 잼나게 본게 많은데...돌아가신줄 몰랐던...
2015년에 돌아가셨더라구요.ㅠ.ㅠ

이 작품은 '웨스 크레이븐'작품은 아니지만..잘 만들었다 싶었습니다..
'오리지널' 작품의 제대로 된 '리퀄'이란 생각이 들었던
재미있었던 '스크림'이였습니다
새로운 '캐릭터'들도 좋았고, 오리지널 '캐릭터'들도 반가웠고 말이지요..

스크림
감독
맷 베티넬리-올핀, 타일러 질렛
출연
멜리사 바레사, 제나 오르테가, 잭 퀘이드, 마리 쉘톤, 커트니 콕스, 데이빗 아퀘트, 니브 캠벨
개봉
2022.02.17. 미국
평점
리뷰보기"
스크림 (Scream),"스크림
감독
맷 베티넬리-올핀, 타일러 질렛
출연
멜리사 바레사, 제나 오르테가, 잭 퀘이드, 마리 쉘톤, 커트니 콕스, 데이빗 아퀘트, 니브...
개봉
2022.02.17. 미국
평점
리뷰보기

한마디로 말하면 고스트페이스가 액션을 다 살렸다.

새로울 것이 없고 전편과 다를 바 없는 편이지만 그래도 액션장면이 뛰어나서 모든 게 다 커버가 된다.

프레디 vs 제이슨이나 할로윈 2018, 그것, 컨저링도 액션이 뛰어난 편이지만 이것도 꽤나 훌륭했다."
스크림 (Scream),"스크림
감독
맷 베티넬리-올핀, 타일러 질렛
출연
멜리사 바레사, 제나 오르테가, 잭 퀘이드, 마리 쉘톤, 커트니 콕스, 데이빗 아퀘트, 니브 캠벨
개봉
2022.02.17. 미국
평점
리뷰보기
 <!--[endif]-->

1996년에 개봉한 “스크림”은 70-80년대 유명했던 슬래셔 장르를 가져와 참신하게 변형하여 많은 관객들의 관심을 받은 90년대 슬래셔 장르의 대표 공포 영화다. 이후 3편까지 만들어졌고, 2011년에 4편이 개봉하였다. 1편을 제외하고 2-4편은 다소 좋은 평을 받진 못했지만, 개인적으로는 모두 만족스러웠다.
    4편 이후 시리즈를 만든다는 소식은 있었으나 1-4편을 모두 만들었던 웨스 크레이븐 감독이 사망하면서 시리즈는 이대로 끝나는 것 같았다. 그러다가 올해 초, 시리즈로 보았을 때는 5편인데 제목에 숫자는 들어가지 않는 [스크림]이 개봉하였다. 놀랍게도 흥행과 평은 지지부진했던 4편보다 훨씬 좋다.
  이번 영화에선 1-4편까지 모두 출연했던 니브 캠벨, 커트니 콕스, 데이빗 아퀘트가 자신의 캐릭터로 재등장하고, 그 외 새로운 배우들이 같이 등장한다. 속편이기 때문에 1-4편 모두를 챙겨보고 영화를 보는 것이 좋지만, 여건이 되지 않는다면 최소한 1편은 꼭 챙겨보고 [스크림]을 보는 것이 좋다.
       만약 슬래셔 장르 혹은 “스크림” 시리즈에 대해 팬이 아니라면, 이번 속편은 다소 장황하고 설명이 많으며 긴장감이 부족할 것이다. 영화 속 캐릭터들은 공포 영화에 대해 지식이 많은 인물들로 나오고, 영화에서 벌어지는 모든 사건을 공포 영화의 시선으로 해석하기 때문에 관련된 대사들이 지속적으로 쏟아진다.
  그래서 장르와 시리즈의 팬이라면 이렇게 나오는 대사들이 모두 흥미롭고 촌철살인이며 인상적이라 느낄 수 있는데, 팬이 아니라면 다소 몰입하기가 어렵다고 생각할 수 있다. 그러나 [스크림]을 볼 사람들은 어차피 시리즈를 챙겨보았을 관객들이기 때문에 영화의 대사들을 흥미롭게 관람할 것 같다.
  거기다 90년대에서 30년이 지난 시대의 흐름을 반영하듯 슬래셔 영화의 클리셰들을 묘하게 피해가는 영화의 전개에 감탄할 것이다. 가령 처음 등장하는 희생자의 결과나 중후반부 발생하는 희생자들의 결과를 생각한다면 [스크림]이 1-4편에서 보여주었던 공식을 다 피하고 있다는 것을 알 수 있다.
      결론적으로 시리즈의 팬의 입장에서 보았을 때 [스크림]은 1편이 가지고 있는 명성이나 존재감까지는 도달하지 못하지만, 다소 아쉬움이 조금 남았던 2-4편보다는 훨씬 흥미롭게 볼 수 있는 속편이다. 만약 속편을 만들 때 지금의 완성도를 유지한다면 충분히 이후의 속편들을 기대할만할 것이다.
     "
스크림 (Scream),"스크림
감독
맷 베티넬리-올핀, 타일러 질렛
출연
멜리사 바레사, 제나 오르테가, 잭 퀘이드, 마리 쉘톤, 커트니 콕스, 데이빗 아퀘트, 니브 캠벨
개봉
2022.02.17. 미국
평점
리뷰보기



맷 베티넬리 올핀, 타일러 질렛 감독이 공동 연출한 2022년 작 <스크림>은 스크림 시리즈의 다섯 번째 작품입니다. 시리즈 넘버를 안 붙힌 이유는 잘 모르겠습니다.
  1편처럼 홀로 집안에 있는 하이틴의 소녀 태라가 낯선 사람으로부터 전화를 받습니다. 그리고 역시나 고스트 페이스에게 공격을 당하는데요. 다행히 태라는 목숨을 잃지 않습니다. 이 소식을 들은 언니 샘은 남자친구 리치와 함께 고향인 우즈보로로 돌아옵니다. 언니와의 관계가 썩 좋지 못했던 태라는 6년 만에 재회를 통해 서운했던 감정이 조금이나마 사그라듭니다. 이 소식을 들은 듀이와 게일은 모른 체하고 싶지만 다시 시작된 연쇄살인을 통해 사건 현장으로 다시 돌아옵니다. 그리고 이 소식은 듀이의 연락으로 인해 시드니에게 전달되기도 합니다.
  이번 작품에서도 영화 속 영화인 <스탭>이 등장합니다. 그리고 <스탭>은 여덟 번째 작품으로 돌아왔고요. 고스트 페이스는 이 시리즈가 맘에 들지 않아 자신이 새로운 이야기를 창조해 시리즈를 이어나가려는 황당한 생각을 합니다.
  <스크림> 시리즈의 공식을 그대로 사용하면서도 시리즈 1편에 대한 헌사도 동시에 하는 작품입니다. 물론 시의성을 고려해 sns 등의 소재가 추가되긴 했습니다. 이런 점들을 느낄 수 있는 부분은 작명에 있는데요. 주인공의 이름이 샘 '카펜터'이고 보안관 주디의 아들이 '웨스'라는 점에서 더욱 더 느낄 수 있었습니다. 공포영화의 팬들은 다 아시겠지만 카펜터는 '존 카펜터'에서 웨스는 스크림 1편의 연출자이자 공포영화의 장인인 '웨스 크레이븐'에서 따온 이름입니다.
  샘이 중심이 되어서 이야기가 진행되는데 샘이 고향을 떠난 이유가 등장하는 순간부터 태라와의 갈등이 조금씩 해결나감과 동시에 살인마의 살인 동기가 분명해집니다. 그리고 과거의 용사들이 더해지면서 이야기는 좀 더 흥미로워집니다. 다행히 게일과 시드니가 조력자 이상의 힘을 보이지 않는 점이 맘에 들었습니다.
  사실 범인의 추리가 어렵지는 않는 작품입니다. 그럼에도 불구하고 영화 중반부에 조금 헛갈리게 하는 연출이 꽤나 잘 먹히고 있다는 생각이 들었습니다. 하지만 결국 첫 번째로 생각했던 답이 맞긴 하더라고요.
  20여년 동안 총 5번째 시리즈가 만들어진 <스크림>. 공포영화에 대한 헌사가 영화 곳곳에 등장하고 연출자가 만들면서 얼마나 신나있을지가 상상되는 작품이었습니다. 시리즈가 거듭되면 아쉬운 점이 많아지는 게 일반적인데 이번 작품은 꽤 만족스러웠습니다. 다만 제목만 1편과 구분 지을 수 있게 했더라면 더욱 더 좋았을 것 같습니다."
스크림 (Scream),"스크림
감독
맷 베티넬리-올핀, 타일러 질렛
출연
멜리사 바레사, 제나 오르테가, 잭 퀘이드, 마리 쉘톤, 커트니 콕스, 데이빗 아퀘트, 니브...
개봉
미국
리뷰보기

[1.14~16 북미 박스오피스]

안녕하세요

지난주 북미 극장가는 <스크림>과 <용과 주근꺠 공주>가 개봉했습니다

과연 어떤 결과가 나왔을지 궁금해집니다

그럼 이번주 박스오피스 출발하겠습니다
-------------------------------------
1.(New) Scream

주말수입;$30,600,000 극장수 3,664 극장당 평균수입;$8,351
전체수입;$30,600,000 /Paramount
Imdb User Rating;7.3/10
Tomatometer;75% audience;84%
제작비;$ 

이번주 1위는 다시 돌아온 <스크림>이 차지했습니다
노웨이홈의 기세를 꺾고서 다시 돌아온 스크림의 위용은
보여준 가운데 앞으로의 성적이 궁금해집니다

2.(1) Spider-Man: No Way Home

 주말수입;$20,800,000 (-36.2%) 극장수3,925 (-87) 극장당 평균수입;$5,299
전체수입;$698,724,074/Sony 
Imdb User Rating;8.8/10
Tomatometer;93% audience;98%
제작비;$ 

3.(2) Sing 2 
주말수입;$8,270,000 (-28.7%) 극장수3,581 (-132) 극장당 평균수입;$2,309
전체수입;$119,358,855/UPI
Imdb User Rating;7.6/10
Tomatometer;71% audience;98%
제작비;$ 

이번주 2위는 7억불 돌파를 앞두고 있는 <스파이더맨;노웨이홈>이
차지했으며

3위는 지난주보다 1계단 하락한 <씽2게더>가 차지했습니다.

4.(3) The 355
주말수입;$2,340,000 (-49.4%) 극장수 3,145 극장당 평균수입;$744
전체수입;$8,417,505 /UPI
Imdb User Rating;4.7/10
Tomatometer;25% audience;83%
제작비;$ 

5.(4) The King's Man

주말수입;$2,319,000 (-28.1%) 극장수;2,510 (-530) 극장당 평균수입;$923
전체수입;$28,683,614
Imdb User Rating;5.7/10
Tomatometer;42% audience;80%
제작비;$ 

이번주 4위는 지난주보다 1계단 하락한
<355>가 차지했으며

5위 역시 지난주보다 1계단 하락한
<킹스맨;퍼스트 에이전트>가 차지했습니다

6.(New) Belle

주말수입;$1,645,800 극장수;1,326 극장당 평균수입;$1,241 
전체수입;$1,645,800 /GKIDS
Imdb User Rating;7.3/10
Tomatometer;95% audience;95%
제작비;$ 

이번주 6위는 지난해 9월말 국내에서도 개봉한 호소다 마모루 감독의 영화
<용과 주근꺠 공주>가 차지했습니다.

7.(5) American Underdog

주말수입;$1,600,000 (-31.3%) 극장수 극장당 평균수입;$
전체수입;$21,067,238/lionsgate
Imdb User Rating;7.5/10
Tomatometer;75% audience;98%
제작비;$ 

8.(7) West Side Story

주말수입;$948,000 (-30.8%) 극장수;1,460 (-830) 극장당 평균수입;$649
전체수입;$33,767,804/20th studio
Imdb User Rating;7.8/10
Tomatometer;93% audience;94%
제작비;$ 

이번주 7위는 지난주보다 2계단 하락한
<아메리칸 언더독>이 차지했으며

8위는 지난주보다 1계단 하락한
<웨스트 사이드 스토리>가 차지했습니다

9.(9) Licorice Pizza

주말수입;$883,000 (-10.1%) 극장수;772 극장당 평균수입;$1,143
전체수입;$9,567,347/UA Relasing
Imdb User Rating;8/10
Tomatometer;91% audience;71%
제작비;$ 

 10.(6)  The Matrix Resurrections 

주말수입;$815,000 (-55.8%) 극장수;1,725 (-1,150) 극장당 평균수입;$472 
전체수입;$35,816,000/Warner Bros.
Imdb User Rating;5.7/10
Tomatometer;64% audience;63%
제작비;$ 

이번주 9위는 지난주와 같은 순위를 유지한
<리코린스 피자>가 차지했으며

10위는 지난주보다 4계단 하락한
<매트릭스 리저렉션>이 차지했습니다

1월 21일 개봉예정작입니다

January 21, 2022

A Shot Through the Wall
Crime Drama Thriller
With: Kenny Leu, Ciara Renée, Fiona Fu, Tzi Ma
1 hr 30 min
Cast, Crew, and Company Info
Vertical Entertainment Limited

The King's Daughter
Action Adventure Family Fantasy Romance
With: Pierce Brosnan, William Hurt, Benjamin Walker, Kaya Scodelario
1 hr 30 min
Cast, Crew, and Company Info
Gravitas Ventures Wide

The Tiger Rising
Family
With: Dennis Quaid, Katharine McPhee, Queen Latifah, Sam Trammell
1 hr 42 min
Cast, Crew, and Company Info
Variance Films Limited

Redeeming Love
Drama History Romance
With: Abigail Cowen, Tom Lewis, Famke Janssen, Logan Marshall-Green
2 hr 14 min
Cast, Crew, and Company Info
Universal Pictures Wide

Simple Passion
Drama Romance
With: Laetitia Dosch, Sergei Polunin, Lou-Teymour Thion, Caroline Ducey
1 hr 39 min
Cast, Crew, and Company Info
Strand Releasing Limited

이 개봉합니다

다음주에 뵙겠습니다 "
스크림 (Scream),"안녕하세요, 호진시네마입니다.

2022년 03주차 미국 주말 박스오피스입니다.

(이 포스팅은 PC 버전을 기준으로 하여, 모바일 접속시 깨질 수 있습니다. 혹시 그렇다면 댓글 부탁드려요!)




2022년 03주차
북미 박스오피스 발표입니다.

<스파이더맨 : 노 웨이 홈>이 1위를 차지했습니다!
지난 주 2위였는데, 다시 올라왔네요!

이상으로 호진시네마의 북미 박스오피스
발표를 마치도록 하겠습니다.

감사합니다.


 "
스크림 (Scream)," 

개인적으로 생각하고 분석을 해보면... 

사실 '이블 데드' '지옥 인간' '좀비오'를 제외하고 공포영화라고 하는 영화들은 '사이코 패스' 영화다.

그 외 것들은 '고어물'이고 '스크림' 또한 '사이코 패스' 영화라는 것 왜냐면 '공포물'에 기본적인 것이 없다.

무작정 죽이고 하는 것이 '공포'는 아니라는 것 오로지 '살인' 그 자체 '살인마' 즉 '사이코 패스'에 미친 광란이다.

그래도 초창기 멤버들 '시드니'를 비롯해서 그런데 이제는 많이들 늙은 모습이지만 그래도 정감은 간다.

왜 '스텝'을 홍보? 광고?로 스토리를 잡았는지는 모르겠지만 전체적인 연출이 너무 썰렁하고 어색한 부분이 많다.

여하튼 공포나 사이코 패스 영화 좀 보시는 분들이라면 이 영화가 얼마나 흠이 많은 코미디 영화인지 알 것이다. 


Scream , 2021


스크림
감독
맷 베티넬리-올핀, 타일러 질렛
출연
멜리사 바레사, 제나 오르테가, 잭 퀘이드, 마리 쉘톤, 커트니 콕스, 데이빗 아퀘트, 니브...
개봉
2022.02.17. 미국
리뷰보기"
스크림 (Scream)," 



잔혹한 살인사건으로 마을이 충격에 휩싸인지 25년이 지난 후..(벌써?)
고스트 페이스를 한 새로운 살인마가 다시 마을 사람들을 노리면서
마을속에 숨겨져있던 어두운..비밀이 다시 드러나게 된다.

제목을 스크림5라고..내마음대로 이름을 붙였는데..원래 제목은 그냥
스크림? 그럼 원작과의 경계선은? 
뭐..그런건 다 차치하고 그냥 보면 되는걸까 ㅎㅎㅎㅎ

뭔가 가면을 쓰고 나타나는 제이슨이나 마이클 마이어스 처럼 오래된
공포영화의 조상님?ㅋㅋㅋㅋ 격이라고 할 수 있는 스크림.

무작정 전화를 걸어 '헬로우~ 시드니~'를 외치는 그 녀석이 다시
돌아왔다.
반갑다. 이놈아. 그냥 아무생각없이 보면 되는 공포영화의 정석을
보여주는 영화니까 항상 새로운 이야기가 나와도 보고 그랬는데..
뭐 이렇게까지 오래........우려먹을 이야기는 아닌 것 같은데..
마이클 마이어스 처럼 이제 너도 R.I.P 해줄테니 그냥 편히 쉬렴.

재미가 없는 것도 아니고 있는 것도 아니었지만.. 뭔가 뻔하게
연출하고 싶지는 않았던 것인지..아니면 너무 오래 우려먹어
민망했던 것인지..아니면 신선한 느낌을 주고 싶었던 것인지....
공포영화의 진부한 클리셰를 자꾸만 각인시켜 주면서 어느 것이
영화고 어느 것이 실제 상황인지..경계선을 너무 모호하게
만들어버렸다.
뭐 그런 의미에서 제목도 따로 '5'를 붙이지 않고 그냥 스크림
인것인가?! 잘은 모르겠다.

그냥 나이든 시드니를 봐서 괜히 반갑고.. 고스트 페이스가
이제 호러스럽다기 보다는 여기저기 개그프로에서도 자주
보고..할로윈 때마다 여러 영상매체를 통해..장난스러움으로
접하게 돼서인지..
이제..영화 속 벨이 울리면..'헬로우~ 시드니~'를 내가 먼저 
하게 되는 경지에 이르렀다.

고스트 페이스야.. 이제 너도 영면에 들길 바란다. 자꾸자꾸
튀어나오지 말고..
글쎄, 스크림을 모르는 어린 친구들에게는 아직도 너가
먹힐(?)지 모르겠지만.. 나는 이제 아닌 것 같다. ㅋㅋㅋㅋㅋ
마이클 마이어스와 함께 보내줄테니.. 가서 편히 잠들길..
내가 기도해줄게.(그런데 나는 무교)

공포영화 시즌때마다 혹여 몸이 근질근질 하거들랑...가면
이라도 이제 다른걸로 바꿔서 오든지;;;;;;;;;;;;;;;

이제 진짜 안녕~"
스크림 (Scream)," 스크림 (Scream) 2021
감독 : 맷 베티넬리-올핀, 타일러 질렛|출연 : 멜리사 바레사, 제나 오르테가, 잭 퀘이드, 마리 쉘톤, 커트니 콕스, 데이빗 아퀘트, 니브 캠벨

-------------------------------------------------------

1996년 스크림 영화, 정말이지 공포 그 자체였다.
문뒤, 커튼뒤 등 뜸금없이 나타나 칼을 휘두르는 스크림..
헬로 시드니~,,,어후~ 
많은 시리즈가 나왔고, 아직도 그 마스크는 유명하다.
스토리 또한 오리지널과 비슷한데,
시드니를 연기한 니브 캠벨이 중년의 여성이 되어 출연하니,
시간이 많이 흘렸음을 실감할 수 있었다.
완성도가 높다고는 할 수 없지만,
공포만큼은 충분하고, 옛 기억을 떠올릴 수 있어서 좋았다."
스텔라 (Stellar),"스텔라
감독 권수경 출연 손호준, 이규형, 허성태 개봉 2022.04.06. 한국
리뷰보기


하하  저는   5g 는  사용못합니다
5g요금제다가높아서 사용을 못할것같습니다..
휴휴ㅠ 5만원  이상 넘게 되는 것같아서
이용 못하겠구요4g 까지는 이용을 해도 될것같아욤근데이놈의
폰이 어떻한경우에는 잘되었다가 안되었다가 하더군요
그래도 저느 그냥 씁니다..
다른 사람 같은 경우에는 아마도 다른폰으로 바꿨을것같기도 하죠 ㅎ아무튼 
전화 때래주시구요 장난 전화는 절대 사절 함
근데과연5g  과연 좋을까요 드뎌 저의동네 기지국망에 5g망
이설치가 되었습니다 근데 아직까지는 제가 잘모르겠습니다 
그나마 아직까지는 3G 가  되는 데 조만간 폐지가 되지않을까 도 싶습니다 ㅋㅋㅋ
HP01053233988   으로 문자주세욤  ㅋ
EMIL koko5852@nate.com
cowboy398@naver.com
sjyboy5852@gmail.com  으로 하실말씀 있으신분 메일로  받고있으니 이점 참고하셨으면 합니다"
